EXISTING_PLACE,EXISTING_ID,GLOB_ID,PREF_LABEL,PREF_LABEL_SOURCE,PREF_LABEL_SOURCE_PAGE,PREF_LABEL_REMARKS,PREF_LABEL_REMARKS_SOURCE,PREF_LABEL_REMARKS_SOURCE_PAGE,LATITUDE,LONGITUDE,COORD_CERTAINTY,COORD_SOURCE,COORD_SOURCE_PAGE,COORD_REMARKS,COORD_REMARKS_SOURCE,COORD_REMARKS_SOURCE_PAGE,CCODES,WHG_ID,GEONAMES_ID,TGN_ID,WIKIDATA_ID,AMH_ID,EXTERNAL_IDS,OVERALL_REMARKS,OVERALL_SOURCE,OVERALL_SOURCE_PAGE,,CHECKED?,TEST_LAT,TEST_LONG,TEST_GN,TEST_WHG,EXTERNAL_ID,TEST_AMH,
,,NR_112_GEO_1,Alappad (Salt flat),Wikidata,https://www.wikidata.org/wiki/Q4708337,,,,9.083333,76.483333,uncertain,Wikidata,https://www.wikidata.org/wiki/Q4708337,,,,India,,,,https://www.wikidata.org/wiki/Q4708337,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_386_HUM_1,Pandaraturuth (Tollhouse),Wikidata,https://www.wikidata.org/wiki/Q101139257,,,,9.03442,76.51322,uncertain,GeoNames (GN),https://www.geonames.org/11501856/panduraturuttum-tura.html,,,,India,,https://www.geonames.org/11501856/panduraturuttum-tura.html,,https://www.wikidata.org/wiki/Q101139257,,,"[CONTEXT] GM 6:499 ""Pesa or Peza, taken from the Portuguese Pesse, name for a place properly called Panderaturty, situated on the coast of Malabar at 9°N.; the V.O.C. had a pepper warehouse there."" According to M. O. Koshy, ""Peza was located on the south of Maruthurkulangara"" and was called 'panderatoutte' by locals.","Generale Missiven vol. 6, "" M. O. Koshy, The Dutch Power in Kerala, 1729-1758""",499|246,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,GLOB_386_HUM_2,Pandaraturuth (Resthouse),Wikidata,https://www.wikidata.org/wiki/Q101139257,,,,9.03442,76.51322,uncertain,GeoNames (GN),https://www.geonames.org/11501856/panduraturuttum-tura.html,,,,India,,https://www.geonames.org/11501856/panduraturuttum-tura.html,,https://www.wikidata.org/wiki/Q101139257,,,"[CONTEXT] GM 6:499 ""Pesa or Peza, taken from the Portuguese Pesse, name for a place properly called Panderaturty, situated on the coast of Malabar at 9°N.; the V.O.C. had a pepper warehouse there."" According to M. O. Koshy, ""Peza was located on the south of Maruthurkulangara"" and was called 'panderatoutte' by locals.","Generale Missiven vol. 6, "" M. O. Koshy, The Dutch Power in Kerala, 1729-1758""",499|246,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_152_HUM_1,Ponmana (Resthouse),GeoNames (GN),https://www.geonames.org/1260456/ponmana.html,,,,9.00798,76.52023,uncertain,GeoNames (GN),https://www.geonames.org/1260456/ponmana.html,,,,India,,https://www.geonames.org/1260456/ponmana.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_160,Aravila,Wikidata,https://www.wikidata.org/wiki/Q105814160,The preferred label is derived from the name of a school in this area.,,,8.91907,76.55999,uncertain,GeoNames (GN),https://www.geonames.org/11185607/kavanad.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Aravila on GeoNames, Wikidata or Getty. The coordinates of Kavanad, a nearby place, have been selected has inference.",,,India,,https://www.geonames.org/11185607/kavanad.html,,https://www.wikidata.org/wiki/Q105814160,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_164_HUM_1,Mulamkadakam (Temple),Wikidata,https://www.wikidata.org/wiki/Q19894251,,,,8.89628,76.5665,uncertain,Wikidata,https://www.wikidata.org/wiki/Q19894251,,,,India,,,,https://www.wikidata.org/wiki/Q19894251,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_162,Palederi,NL-HaNA_4.VEL_882.1 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.1 Blad 1.,,,,,8.89583,76.5778,uncertain,Wikidata,https://www.wikidata.org/wiki/Q18394134,"[INFERENCE] Based on a comparison of the early modern map with current location, this place was located in present-day Thevally, so the coordinates of Thevally are used here as an inference.",NL-HaNA_4.VEL_882.1 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.1 Blad 1.,,India,,,,https://www.wikidata.org/wiki/Q18394134,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_163,Thoppilkadavu,Wikidata,https://www.wikidata.org/wiki/Q18619531,,,,8.89543,76.5726,certain,Wikidata,https://www.wikidata.org/wiki/Q18619531,,,,India,,,,https://www.wikidata.org/wiki/Q18619531,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_164,Mulamkadakam,Wikidata,https://www.wikidata.org/wiki/Q19894251,,,,8.89628,76.5665,certain,Wikidata,https://www.wikidata.org/wiki/Q19894251,,,,India,,,,https://www.wikidata.org/wiki/Q19894251,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_185,Painoor,Wikidata,https://www.wikidata.org/wiki/Q101194867,,,,10.394969,76.130231,certain,Wikidata,https://www.wikidata.org/wiki/Q101194867,,,,India,,,,https://www.wikidata.org/wiki/Q101194867,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_190_GEO_1,Kodakara (River),GeoNames (GN),https://www.geonames.org/11463536/kodakara.html,,,,10.36203,76.29611,uncertain,GeoNames (GN),https://www.geonames.org/11463536/kodakara.html,,,,India,,https://www.geonames.org/11463536/kodakara.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_177,Mambilly,Wikidata,https://www.wikidata.org/wiki/Q101194498,,,,10.486439,76.0919,certain,Wikidata,https://www.wikidata.org/wiki/Q101194498,,,,India,,,,https://www.wikidata.org/wiki/Q101194498,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_195,Pocotte,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.308119,76.185031,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194783,"[INFERENCE] Based on a comparison of the early modern map with current location, this place was located near present-day Padiyoor (Thrissur), so the coordinates of Padiyoor are used here as an inference.",,,India,,,,https://www.wikidata.org/wiki/Q101194783,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_179,Edassery,Wikidata,https://www.wikidata.org/wiki/Q108866570,,,,10.44036,76.09483,uncertain,GeoNames (GN),https://www.geonames.org/13353536/talikkulam.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Edassery on GeoNames, Wikidata or Getty. Hence, the coordinates of Talikkulam, a nearby place, are used here as an inference. The early modern map also shows this place ('Eretjeribondari') located close to Talikkulam ('Tallicollongari').",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,https://www.geonames.org/13353536/talikkulam.html,,https://www.wikidata.org/wiki/Q108866570,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_180,Toelampikatoe,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.4526,76.103,uncertain,GeoNames (GN),https://www.geonames.org/13353481/padiyam.html,"[INFERENCE] Based on the early modern map, this place was located near 'Padiam' (presently Padiyam), so the coordinates of Padiyam have been selected here as an inference. The creators of this dataset have not yet identified which place 'Toelampikatoe'/'Foelampikattong' exactly is.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,https://www.geonames.org/13353481/padiyam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_195_GEO_1,Pocotte (River),"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.308119,76.185031,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194783,"[INFERENCE] Based on a comparison of the early modern map with current location, this place was located near present-day Padiyoor (Thrissur), so the coordinates of Padiyoor are used here as an inference.",,,India,,,,https://www.wikidata.org/wiki/Q101194783,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_195_HUM_1,Pocotte (Church),"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.308119,76.185031,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194783,"[INFERENCE] Based on a comparison of the early modern map with current location, this place was located near present-day Padiyoor (Thrissur), so the coordinates of Padiyoor are used here as an inference.",,,India,,,,https://www.wikidata.org/wiki/Q101194783,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_197,Bettumanoe,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,,,,10.27284,76.17475,uncertain,GeoNames (GN),https://www.geonames.org/13353494/panangad.html,"[INFERENCE] Based on a comparison of the early modern map with current location, this place was located near present-day Panangad, so the coordinates of Panangad are used here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,https://www.geonames.org/13353494/panangad.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_184,Kizhuppillikkara,GeoNames (GN),https://www.geonames.org/13353464/kizhuppillikkara.html,,,,10.39668,76.14069,certain,GeoNames (GN),https://www.geonames.org/13353464/kizhuppillikkara.html,,,,India,,https://www.geonames.org/13353464/kizhuppillikkara.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_185_GEO_1,Painoor (River),Wikidata,https://www.wikidata.org/wiki/Q101194867,,,,10.394969,76.130231,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194867,,,,India,,,,https://www.wikidata.org/wiki/Q101194867,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_186,Edamuttam,Wikidata,https://www.wikidata.org/wiki/Q101194405,,,,10.370981,76.127919,certain,Wikidata,https://www.wikidata.org/wiki/Q101194405,,,,India,,,,https://www.wikidata.org/wiki/Q101194405,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_187,Chalingad,Wikidata,https://www.wikidata.org/wiki/Q101194899,,,,10.329881,76.145819,certain,Wikidata,https://www.wikidata.org/wiki/Q101194899,,,,India,,,,https://www.wikidata.org/wiki/Q101194899,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_188,Tjenkado,NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,,,,10.329881,76.145819,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101194899,"[INFERENCE] Based on the early modern map, this place was located close to 'Calignarum' (present-day Chalingad), so the coordinates of Chalingad are used here as an inference.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,,,https://www.wikidata.org/wiki/Q101194899,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_189,Puthiyakavu,Wikidata,https://www.wikidata.org/wiki/Q101194917,,,,10.295769,76.156039,certain,Wikidata,https://www.wikidata.org/wiki/Q101194917,,,,India,,,,https://www.wikidata.org/wiki/Q101194917,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_190,Kodakara,GeoNames (GN),https://www.geonames.org/11463536/kodakara.html,,,,10.36203,76.29611,uncertain,GeoNames (GN),https://www.geonames.org/11463536/kodakara.html,,,,India,,https://www.geonames.org/11463536/kodakara.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_58_GEO_1,Pullut (Island),GeoNames (GN),https://www.geonames.org/11463151/pullut.html,,,,10.24421,76.20844,certain,GeoNames (GN),https://www.geonames.org/11463151/pullut.html,,,,India,,https://www.geonames.org/11463151/pullut.html,,https://www.wikidata.org/wiki/Q20581496,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_192,Kannamkulangara,"NL-HaNA_4.VEL_883 Particuliere Kaart van Een Gedeelte van de Mallabaar, of de Strekking de Riviers van Chettua Tot Coilang.",,The preferred label is a phonetic rendering of the Dutch spelling on the map. We have interpreted 'Caniencolangare' as Kannamkulangara because Google Maps indicates the presence of a religious destination in this area that has the name 'Kannamkulangara Bhadrakali Kurumbamuthy Vishnumaya Kshetram'.,,,10.31328,76.14847,uncertain,GeoNames (GN),https://www.geonames.org/13353522/perinjanam.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of this place on GeoNames, Wikidata or Getty. Hence, the coordinates of Perinjanam, a nearby place, have been selected here as an inference.",,,India,,https://www.geonames.org/13353522/perinjanam.html,,,,,"[DISAMBIGUATION] There are places in Thrissur whose names are similar to this place, such as Kanimangalam (Wikidata ID Q101429140) and Kannamkulangara (Wikidata ID Q6363953), but their locations do not match the early modern map's location.",,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_58_HUM_2,Pullut (Bazaar),GeoNames (GN),https://www.geonames.org/11463151/pullut.html,,,,10.24421,76.20844,uncertain,GeoNames (GN),https://www.geonames.org/11463151/pullut.html,,,,India,,https://www.geonames.org/11463151/pullut.html,,https://www.wikidata.org/wiki/Q20581496,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_194,Panangad,GeoNames (GN),https://www.geonames.org/13353494/panangad.html,,,,10.27284,76.17475,uncertain,GeoNames (GN),https://www.geonames.org/13353494/panangad.html,,,,India,,https://www.geonames.org/13353494/panangad.html,,https://www.wikidata.org/wiki/Q101194953,,,"[DISAMBIGUATION] Not to be confused with Pattanakkad in Alappuzha district, although the alternative labels look similar.",,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_196,Edavanakad,GeoNames (GN),https://www.geonames.org/11463098/edavanakad.html,,,,10.08365,76.20947,certain,GeoNames (GN),https://www.geonames.org/11463098/edavanakad.html,,,,India,,https://www.geonames.org/11463098/edavanakad.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_198,Manjanakkad,Wikidata,https://www.wikidata.org/wiki/Q101192162,,,,10.045909,76.231653,certain,Wikidata,https://www.wikidata.org/wiki/Q101192162,,,,India,,https://www.geonames.org/11463099/patinjare-manjanakad.html,,https://www.wikidata.org/wiki/Q101192162,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_198_GEO_1,Manjanakkad (Island),Wikidata,https://www.wikidata.org/wiki/Q101192162,,,,10.045909,76.231653,uncertain,Wikidata,https://www.wikidata.org/wiki/Q101192162,,,,India,,https://www.geonames.org/11463099/patinjare-manjanakad.html,,https://www.wikidata.org/wiki/Q101192162,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_213,Kallumadam-Valiyavattom,Wikidata,https://www.wikidata.org/wiki/Q101192159,,,,10.048076,76.225756,certain,Wikidata,https://www.wikidata.org/wiki/Q101192159,,,,India,,,,https://www.wikidata.org/wiki/Q101192159,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_200,Thiruvanchikulam,GeoNames (GN),https://www.geonames.org/11463140/thiruvanchikulam.html,,,,10.20843,76.2072,certain,GeoNames (GN),https://www.geonames.org/11463140/thiruvanchikulam.html,,,,India,,https://www.geonames.org/11463140/thiruvanchikulam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_200_HUM_1,Thiruvanchikulam (Temple),GeoNames (GN),https://www.geonames.org/11463140/thiruvanchikulam.html,,,,10.20843,76.2072,uncertain,GeoNames (GN),https://www.geonames.org/11463140/thiruvanchikulam.html,,,,India,,https://www.geonames.org/11463140/thiruvanchikulam.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_201,Anapuzha,Wikidata,https://www.wikidata.org/wiki/Q101581277,,,,10.20843,76.2072,uncertain,GeoNames (GN),https://www.geonames.org/11463140/thiruvanchikulam.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Anapuzha on GeoNames, Wikidata or Getty. Hence, the coordinates of Thiruvanchikulam, a nearby place, are used here as an inference. The early modern map also shows this place ('Anapoera') located close to Thiruvanchikulam ('Tirivanjancolam').",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,https://www.geonames.org/11463140/thiruvanchikulam.html,,https://www.wikidata.org/wiki/Q101581277,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_202,Maliankara,Wikidata,https://www.wikidata.org/wiki/Q71532029,,,,10.181739,76.185061,certain,Wikidata,https://www.wikidata.org/wiki/Q71532029,,,,India,,,,https://www.wikidata.org/wiki/Q71532029,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Manicoorde (Manakkodam|Manicorda|Manicorde|Manikorda),GLOB_394,GLOB_394,Manakkodam,Wikidata,https://www.wikidata.org/wiki/Q18127759,,,,9.75,76.285,certain,Wikidata,https://www.wikidata.org/wiki/Q18127759,,,,India,,,,https://www.wikidata.org/wiki/Q18127759,amh_599p,,"The entry on 'Manicoorde' in the Mallabar's Woordenboek (1744) reads, ""Een Comps Post 3 mijlen van Cochim om de Zuijd geleegen aan de mond van een kleijn revier of spruijt gent wallawootora, alwaar 1 sergeaat en 6 of 8 Toepassen geplaatst zijn tot voortporting van 's Comps brieven."" [Necessary Reunions Translation] ""A Company Post 3 miles from Cochin on the South, located at the mouth of a small river or stream called Wallawootora, where 1 sergeant and 6 or 8 Toepas are placed for forwarding the Company's letters.""",Een Mallabars Woordenboek,https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2601_0415,,FALSE,,,,,,amh_599p,checked
,,NR_212,Thamaravattom,NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,The preferred label is a phonetic rendering of the Dutch spelling on the map. We have interpreted 'Tammerbatong' as Thamaravattom because Google Maps indicates the presence of a street in this area that has the name 'Thamaravattom'.,,,10.06334,76.22615,uncertain,GeoNames (GN),https://www.geonames.org/11184655/nedungad.html,"[INFERENCE] The creators of this dataset have not found the exact coordinates of Thamaravattom on GeoNames, Wikidata or Getty. Hence, the coordinates of Nedungad, a nearby place, are used here as an inference. The early modern map also shows this place ('Tammerbaton') located close to Nedungad ('Nedoegnatoe').",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,https://www.geonames.org/11184655/nedungad.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_205,Kottuvallikkad,Wikidata,https://www.wikidata.org/wiki/Q101191462,,,,10.18995,76.20079,uncertain,GeoNames (GN),https://www.geonames.org/11185888/moothakunnam.html,"[INFERENCE] Based on the early modern map, this place was located near 'Moettoekoene' (presently Moothakunnam), so the coordinates of Moothakunnam have been selected here as an inference. The creators of this dataset have not yet found the exact coordinates of Kottuvallikkad on GeoNames, Wikidata or Getty.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,https://www.geonames.org/11185888/moothakunnam.html,,https://www.wikidata.org/wiki/Q101191462,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_205_GEO_1,Kottuvallikkad (Island),Wikidata,https://www.wikidata.org/wiki/Q101191462,,,,10.18995,76.20079,uncertain,GeoNames (GN),https://www.geonames.org/11185888/moothakunnam.html,"[INFERENCE] Based on the early modern map, this place was located near 'Moettoekoene' (presently Moothakunnam), so the coordinates of Moothakunnam have been selected here as an inference. The creators of this dataset have not yet found the exact coordinates of Kottuvallikkad on GeoNames, Wikidata or Getty.",NL-HaNA_4.VEL_882.2 Particuliere Kaart van Een Gedeelte Der Kuste Malabaar of de Strekking Der Riviere van Chettua Tot Coijlang. 882.2 Blad 2.,,India,,https://www.geonames.org/11185888/moothakunnam.html,,https://www.wikidata.org/wiki/Q101191462,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
Verapoli (Varapoli|Warapolij),GLOB_358,GLOB_358,Varappuzha,GeoNames (GN),https://www.geonames.org/13353541/varappuzha.html,,,,10.07589,76.27152,certain,GeoNames (GN),https://www.geonames.org/13353541/varappuzha.html,,,,India,,https://www.geonames.org/13353541/varappuzha.html,,https://www.wikidata.org/wiki/Q13114587,,,,,,,FALSE,10.06524,76.2775,https://geonames.org/11463726,,,,checked
,,NR_214_GEO_1,Nedungad (Island),GeoNames (GN),https://www.geonames.org/11184655/nedungad.html,,,,10.06334,76.22615,uncertain,GeoNames (GN),https://www.geonames.org/11184655/nedungad.html,,,,India,,https://www.geonames.org/11184655/nedungad.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
,,NR_217_HUM_1,Narakal (Village),GeoNames (GN),https://www.geonames.org/1261864/narakal.html,,,,10.03833,76.2221,certain,GeoNames (GN),https://www.geonames.org/1261864/narakal.html,,,,India,,https://www.geonames.org/1261864/narakal.html,,,,,,,,,FALSE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,checked
